Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship Scheduled
2073,CA-2020-129693,26/11/2020 0:00,2/12/2020 0:00,Standard Class,Tamara Chand,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592,1
2085,CA-2020-140501,23/6/2020 0:00,28/6/2020 0:00,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0,56.1752,1
2086,CA-2020-140501,23/6/2020 0:00,28/6/2020 0:00,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,Avery 52,18.45,5,0,8.6715,1
2087,CA-2020-140501,23/6/2020 0:00,28/6/2020 0:00,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,38.988,1
2088,CA-2020-140501,23/6/2020 0:00,28/6/2020 0:00,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0,68.9631,1
2089,CA-2020-140501,23/6/2020 0:00,28/6/2020 0:00,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0,1.4652,1
2096,US-2020-146570,15/5/2020 0:00,20/5/2020 0:00,Standard Class,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0,240.5648,1
2097,US-2020-146570,15/5/2020 0:00,20/5/2020 0:00,Standard Class,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0,25.7488,1
2098,US-2020-146570,15/5/2020 0:00,20/5/2020 0:00,Standard Class,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,Newell 344,8.34,3,0,2.1684,1
2118,CA-2020-130267,19/9/2020 0:00,23/9/2020 0:00,Standard Class,Scot Wooten,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448,1
2143,CA-2020-155481,1/9/2020 0:00,5/9/2020 0:00,Standard Class,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,1
2144,CA-2020-155481,1/9/2020 0:00,5/9/2020 0:00,Standard Class,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,1
2145,CA-2020-155481,1/9/2020 0:00,5/9/2020 0:00,Standard Class,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236,1
2146,US-2020-152051,25/6/2020 0:00,29/6/2020 0:00,Standard Class,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,1
2147,US-2020-152051,25/6/2020 0:00,29/6/2020 0:00,Standard Class,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,1
2148,US-2020-152051,25/6/2020 0:00,29/6/2020 0:00,Standard Class,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,0.2,-50.8704,1
2154,CA-2020-117282,14/7/2020 0:00,18/7/2020 0:00,Standard Class,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,1
2155,US-2020-120460,30/4/2020 0:00,5/5/2020 0:00,Standard Class,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,1
2156,CA-2020-111115,25/7/2020 0:00,27/7/2020 0:00,Second Class,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74,1
2160,CA-2020-159737,3/9/2020 0:00,9/9/2020 0:00,Standard Class,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,1
2161,CA-2020-141019,14/5/2020 0:00,14/5/2020 0:00,Same Day,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,1
2162,CA-2020-101938,7/1/2020 0:00,12/1/2020 0:00,Standard Class,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282,1
2164,CA-2020-154018,13/10/2020 0:00,19/10/2020 0:00,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,1
2165,CA-2020-154018,13/10/2020 0:00,19/10/2020 0:00,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,1
2166,CA-2020-154018,13/10/2020 0:00,19/10/2020 0:00,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,1
2167,CA-2020-154018,13/10/2020 0:00,19/10/2020 0:00,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,1
2168,CA-2020-154018,13/10/2020 0:00,19/10/2020 0:00,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,1
2174,CA-2020-112025,30/7/2020 0:00,4/8/2020 0:00,Standard Class,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,1
2176,CA-2020-125738,15/10/2020 0:00,21/10/2020 0:00,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128,1
2177,CA-2020-125738,15/10/2020 0:00,21/10/2020 0:00,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,Xerox 1986,60.12,9,0,28.8576,1
2178,CA-2020-125738,15/10/2020 0:00,21/10/2020 0:00,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,1
2179,CA-2020-125738,15/10/2020 0:00,21/10/2020 0:00,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0,32.936,1
2180,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,1
2181,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0,22.2,1
2182,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,1
2183,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0,1159.9855,1
2184,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945,1
2185,CA-2020-128818,7/5/2020 0:00,11/5/2020 0:00,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0,28.0192,1
2187,CA-2020-101378,14/7/2020 0:00,14/7/2020 0:00,Same Day,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,1
2191,CA-2020-118913,25/6/2020 0:00,29/6/2020 0:00,Standard Class,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.0268,1
2192,CA-2020-128412,10/12/2020 0:00,17/12/2020 0:00,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,1
2193,CA-2020-128412,10/12/2020 0:00,17/12/2020 0:00,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0,22.869,1
2194,CA-2020-128412,10/12/2020 0:00,17/12/2020 0:00,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 1988,123.92,4,0,55.764,1
2195,CA-2020-128412,10/12/2020 0:00,17/12/2020 0:00,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0,12.285,1
2196,CA-2020-128412,10/12/2020 0:00,17/12/2020 0:00,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025,1
2197,CA-2020-136483,1/12/2020 0:00,6/12/2020 0:00,Standard Class,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116,1
2206,CA-2020-164350,10/9/2020 0:00,12/9/2020 0:00,Second Class,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445,1
2212,CA-2020-162313,27/11/2020 0:00,30/11/2020 0:00,First Class,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,1
2226,CA-2020-106383,19/3/2020 0:00,21/3/2020 0:00,Second Class,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018,1
2229,CA-2020-139157,1/10/2020 0:00,5/10/2020 0:00,Standard Class,Greg Matthias,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058,1
2238,CA-2020-122322,15/7/2020 0:00,21/7/2020 0:00,Standard Class,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0,12.432,1
2240,CA-2020-146633,15/11/2020 0:00,17/11/2020 0:00,Second Class,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,1
2241,CA-2020-146633,15/11/2020 0:00,17/11/2020 0:00,Second Class,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,1
2242,US-2020-126893,26/11/2020 0:00,1/12/2020 0:00,Standard Class,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958,
2253,CA-2020-117849,15/4/2020 0:00,17/4/2020 0:00,Second Class,Julie Kriz,Home Office,United States,San Diego,California,92105,West,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,
2256,CA-2020-164091,17/9/2020 0:00,22/9/2020 0:00,Standard Class,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,
2257,CA-2020-164091,17/9/2020 0:00,22/9/2020 0:00,Standard Class,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388,
2264,CA-2020-131065,14/11/2020 0:00,16/11/2020 0:00,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0,114.9954,
2265,CA-2020-131065,14/11/2020 0:00,16/11/2020 0:00,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0,2.376,
2266,CA-2020-131065,14/11/2020 0:00,16/11/2020 0:00,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822,
2283,CA-2020-132143,3/9/2020 0:00,5/9/2020 0:00,First Class,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",48.16,7,0,22.1536,
2286,CA-2020-112676,5/5/2020 0:00,8/5/2020 0:00,First Class,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,Xerox 1965,14.352,3,0.2,5.2026,
2303,CA-2020-106558,17/1/2020 0:00,21/1/2020 0:00,Standard Class,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6,
2306,CA-2020-115574,23/12/2020 0:00,24/12/2020 0:00,First Class,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,2,0.3,-14.1372,
2331,CA-2020-155187,24/9/2020 0:00,26/9/2020 0:00,Second Class,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0,2.9372,
2332,CA-2020-155187,24/9/2020 0:00,26/9/2020 0:00,Second Class,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0,20.85,
2341,CA-2020-137736,10/11/2020 0:00,15/11/2020 0:00,Standard Class,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,Office Supplies,Art,Newell 315,41.86,7,0,10.465,
2345,CA-2020-119025,22/2/2020 0:00,28/2/2020 0:00,Standard Class,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0,137.2896,
2346,CA-2020-159373,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.528,
2347,CA-2020-159373,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.8,-2.1624,
2348,CA-2020-159373,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0,
2364,US-2020-108637,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0,40.9216,
2365,US-2020-108637,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0,44.8896,
2366,US-2020-108637,13/3/2020 0:00,18/3/2020 0:00,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46,4,0,20.7,
2369,US-2020-129469,23/9/2020 0:00,27/9/2020 0:00,Standard Class,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,
2370,US-2020-129469,23/9/2020 0:00,27/9/2020 0:00,Standard Class,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.307,
2372,CA-2020-159940,7/7/2020 0:00,11/7/2020 0:00,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296,
2373,CA-2020-159940,7/7/2020 0:00,11/7/2020 0:00,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.2,0.8225,
2374,CA-2020-159940,7/7/2020 0:00,11/7/2020 0:00,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688,9,0.2,7.6986,
2375,CA-2020-159940,7/7/2020 0:00,11/7/2020 0:00,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784,
2380,CA-2020-118052,6/5/2020 0:00,10/5/2020 0:00,Standard Class,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216,2,0.2,1.7138,
2381,CA-2020-118052,6/5/2020 0:00,10/5/2020 0:00,Standard Class,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Office Supplies,Paper,Xerox 1951,49.568,2,0.2,15.49,
2382,CA-2020-118052,6/5/2020 0:00,10/5/2020 0:00,Standard Class,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,0.2,11.6263,
2394,CA-2020-128111,17/3/2020 0:00,23/3/2020 0:00,Standard Class,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,
2404,US-2020-110170,27/9/2020 0:00,3/10/2020 0:00,Standard Class,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,
2415,CA-2020-156300,29/12/2020 0:00,2/1/2021 0:00,Standard Class,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",754.45,5,0,60.356,
2419,CA-2020-107202,21/5/2020 0:00,28/5/2020 0:00,Standard Class,Linda Cazamias,Corporate,United States,Sparks,Nevada,89431,West,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,0.2,179.73,
2422,CA-2020-155551,18/4/2020 0:00,23/4/2020 0:00,Standard Class,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,
2423,CA-2020-155551,18/4/2020 0:00,23/4/2020 0:00,Standard Class,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4"" x 11""",9.664,2,0.2,3.2616,
2428,CA-2020-169922,11/6/2020 0:00,17/6/2020 0:00,Standard Class,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,Computer Printout Index Tabs,1.344,4,0.8,-2.1504,
2429,CA-2020-169922,11/6/2020 0:00,17/6/2020 0:00,Standard Class,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,GBC Wire Binding Combs,8.272,4,0.8,-13.6488,
2430,CA-2020-169922,11/6/2020 0:00,17/6/2020 0:00,Standard Class,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,0.6,-9.0944,
2441,CA-2020-146934,22/5/2020 0:00,27/5/2020 0:00,Standard Class,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Technology,Phones,AT&T 841000 Phone,345,5,0,86.25,
